repitation,model,fold,feature_name,importance_value
0,ExtreTrees_feature_ranking_reduced,0,owner_time_between_message_avg,0.032136448123425525
0,ExtreTrees_feature_ranking_reduced,0,owner_merged_ratio,0.027798841463634347
0,ExtreTrees_feature_ranking_reduced,0,num_prior_owner_project_changes,0.026885756017936822
0,ExtreTrees_feature_ranking_reduced,0,prior_owner_project_changes_ratio,0.025786727081600826
0,ExtreTrees_feature_ranking_reduced,0,num_prior_changes,0.03426137377642991
0,ExtreTrees_feature_ranking_reduced,0,num_project_open_changes_recent,0.0362232158500597
0,ExtreTrees_feature_ranking_reduced,0,num_open_changes_recent,0.03523149013536162
0,ExtreTrees_feature_ranking_reduced,0,revrs_open_changes_recent,0.02507058819213421
0,ExtreTrees_feature_ranking_reduced,1,created_weekday_owner_tz,0.15162951921120044
0,ExtreTrees_feature_ranking_reduced,1,created_hours_utc,0.03272630868530569
0,ExtreTrees_feature_ranking_reduced,1,created_hours_owner_tz,0.05687133983512478
0,ExtreTrees_feature_ranking_reduced,1,betweenness_centrality,0.028620076283000145
0,ExtreTrees_feature_ranking_reduced,1,clustering_coefficient,0.029314925098647263
0,ExtreTrees_feature_ranking_reduced,1,num_directory,0.023751830516751126
0,ExtreTrees_feature_ranking_reduced,1,deletions,0.02585068617479353
0,ExtreTrees_feature_ranking_reduced,1,num_files_type,0.018013866257362687
0,ExtreTrees_feature_ranking_reduced,1,sum_complexity,0.0294901128882615
0,ExtreTrees_feature_ranking_reduced,1,num_binary_files,0.007601513285774889
0,ExtreTrees_feature_ranking_reduced,1,subject_length,0.0286520633130861
0,ExtreTrees_feature_ranking_reduced,1,msg_word_count,0.02758016777601697
0,ExtreTrees_feature_ranking_reduced,1,is_non_fonctional,0.008292537341103964
0,ExtreTrees_feature_ranking_reduced,1,is_refactoring,0.018288869671379177
0,ExtreTrees_feature_ranking_reduced,1,is_corrective,0.016783795431778038
0,ExtreTrees_feature_ranking_reduced,1,is_preventive,0.01398968703416804
0,ExtreTrees_feature_ranking_reduced,1,has_feature_addition,0.016362649492616777
0,ExtreTrees_feature_ranking_reduced,1,is_merge,0.004494691892956915
0,ExtreTrees_feature_ranking_reduced,1,num_file_changes_for_revrs_max_recent,0.025644989475101947
0,ExtreTrees_feature_ranking_reduced,1,files_changes_duration_avg,0.030689449825696134
0,ExtreTrees_feature_ranking_reduced,1,files_revisions_duration_avg,0.024296630738061015
0,ExtreTrees_feature_ranking_reduced,1,files_num_recent_branch_changes,0.023105351001874667
0,ExtreTrees_feature_ranking_reduced,1,owner_age,0.02642358022772999
0,ExtreTrees_feature_ranking_reduced,1,num_owner_open_changes_recent,0.030813912889685567
0,ExtreTrees_feature_ranking_reduced,1,prior_owner_rate,0.03180286748331617
0,ExtreTrees_feature_ranking_reduced,1,owner_changes_messages_avg,0.02995395951664329
0,ExtreTrees_feature_ranking_reduced,1,owner_time_between_message_avg,0.028864436188265938
0,ExtreTrees_feature_ranking_reduced,1,owner_merged_ratio,0.02983000442915015
0,ExtreTrees_feature_ranking_reduced,1,num_prior_owner_project_changes,0.026683482373311546
0,ExtreTrees_feature_ranking_reduced,1,prior_owner_project_changes_ratio,0.028814235468711435
0,ExtreTrees_feature_ranking_reduced,1,num_prior_changes,0.03447290599286382
0,ExtreTrees_feature_ranking_reduced,1,num_project_open_changes_recent,0.03303682403542584
0,ExtreTrees_feature_ranking_reduced,1,num_open_changes_recent,0.03134799032926216
0,ExtreTrees_feature_ranking_reduced,1,revrs_open_changes_recent,0.025904739835572236
0,ExtreTrees_feature_ranking_reduced,2,created_weekday_owner_tz,0.14648217853894419
0,ExtreTrees_feature_ranking_reduced,2,created_hours_utc,0.03430605352400743
0,ExtreTrees_feature_ranking_reduced,2,created_hours_owner_tz,0.05585094958023886
0,ExtreTrees_feature_ranking_reduced,2,betweenness_centrality,0.028130707461539416
0,ExtreTrees_feature_ranking_reduced,2,clustering_coefficient,0.02933986738153279
0,ExtreTrees_feature_ranking_reduced,2,num_directory,0.022661130604914228
0,ExtreTrees_feature_ranking_reduced,2,deletions,0.026603243967057773
0,ExtreTrees_feature_ranking_reduced,2,num_files_type,0.017706595006119253
0,ExtreTrees_feature_ranking_reduced,2,sum_complexity,0.02925504242370781
0,ExtreTrees_feature_ranking_reduced,2,num_binary_files,0.007848748213426975
0,ExtreTrees_feature_ranking_reduced,2,subject_length,0.029197119725699282
0,ExtreTrees_feature_ranking_reduced,2,msg_word_count,0.028669324334872633
0,ExtreTrees_feature_ranking_reduced,2,is_non_fonctional,0.008941366889705976
0,ExtreTrees_feature_ranking_reduced,2,is_refactoring,0.017818261281469926
0,ExtreTrees_feature_ranking_reduced,2,is_corrective,0.01672547512926481
0,ExtreTrees_feature_ranking_reduced,2,is_preventive,0.014650184026162869
0,ExtreTrees_feature_ranking_reduced,2,has_feature_addition,0.01631970775549168
0,ExtreTrees_feature_ranking_reduced,2,is_merge,0.004865652948377852
0,ExtreTrees_feature_ranking_reduced,2,num_file_changes_for_revrs_max_recent,0.027039046066848527
0,ExtreTrees_feature_ranking_reduced,2,files_changes_duration_avg,0.029066706391312768
0,ExtreTrees_feature_ranking_reduced,2,files_revisions_duration_avg,0.024632636479804154
0,ExtreTrees_feature_ranking_reduced,2,files_num_recent_branch_changes,0.023963897029856365
0,ExtreTrees_feature_ranking_reduced,2,owner_age,0.0271978779732793
0,ExtreTrees_feature_ranking_reduced,2,num_owner_open_changes_recent,0.029711905930765135
0,ExtreTrees_feature_ranking_reduced,2,prior_owner_rate,0.03303617679545418
0,ExtreTrees_feature_ranking_reduced,2,owner_changes_messages_avg,0.03376158832315329
0,ExtreTrees_feature_ranking_reduced,2,owner_time_between_message_avg,0.028307560501874933
0,ExtreTrees_feature_ranking_reduced,2,owner_merged_ratio,0.02791085973683714
0,ExtreTrees_feature_ranking_reduced,2,num_prior_owner_project_changes,0.026496850010974352
0,ExtreTrees_feature_ranking_reduced,2,prior_owner_project_changes_ratio,0.0280306348819486
0,ExtreTrees_feature_ranking_reduced,2,num_prior_changes,0.03281285531073015
0,ExtreTrees_feature_ranking_reduced,2,num_project_open_changes_recent,0.03314158621987996
0,ExtreTrees_feature_ranking_reduced,2,num_open_changes_recent,0.032460967220968674
0,ExtreTrees_feature_ranking_reduced,2,revrs_open_changes_recent,0.027057242333778767
0,ExtreTrees_feature_ranking_reduced,3,created_weekday_owner_tz,0.13911099829866672
0,ExtreTrees_feature_ranking_reduced,3,created_hours_utc,0.033894279005153856
0,ExtreTrees_feature_ranking_reduced,3,created_hours_owner_tz,0.05514317483414003
0,ExtreTrees_feature_ranking_reduced,3,betweenness_centrality,0.02762838520167758
0,ExtreTrees_feature_ranking_reduced,3,clustering_coefficient,0.028193577699519103
0,ExtreTrees_feature_ranking_reduced,3,num_directory,0.02231766723644751
0,ExtreTrees_feature_ranking_reduced,3,deletions,0.02817282888966701
0,ExtreTrees_feature_ranking_reduced,3,num_files_type,0.017666998349754878
0,ExtreTrees_feature_ranking_reduced,3,sum_complexity,0.03242423508609252
0,ExtreTrees_feature_ranking_reduced,3,num_binary_files,0.008096143472473291
0,ExtreTrees_feature_ranking_reduced,3,subject_length,0.030420582589677364
0,ExtreTrees_feature_ranking_reduced,3,msg_word_count,0.02820453137626107
0,ExtreTrees_feature_ranking_reduced,3,is_non_fonctional,0.009532475888397708
0,ExtreTrees_feature_ranking_reduced,3,is_refactoring,0.018555957965517508
0,ExtreTrees_feature_ranking_reduced,3,is_corrective,0.017015624708168326
0,ExtreTrees_feature_ranking_reduced,3,is_preventive,0.0143371178687784
0,ExtreTrees_feature_ranking_reduced,3,has_feature_addition,0.01747542598731908
0,ExtreTrees_feature_ranking_reduced,3,is_merge,0.004645035566210905
0,ExtreTrees_feature_ranking_reduced,3,num_file_changes_for_revrs_max_recent,0.026416368182293655
0,ExtreTrees_feature_ranking_reduced,3,files_changes_duration_avg,0.029436958220627158
0,ExtreTrees_feature_ranking_reduced,3,files_revisions_duration_avg,0.026404100710469176
0,ExtreTrees_feature_ranking_reduced,3,files_num_recent_branch_changes,0.023952825485611902
0,ExtreTrees_feature_ranking_reduced,3,owner_age,0.02741598187471433
0,ExtreTrees_feature_ranking_reduced,3,num_owner_open_changes_recent,0.029026785903047733
0,ExtreTrees_feature_ranking_reduced,3,prior_owner_rate,0.03324334134960557
0,ExtreTrees_feature_ranking_reduced,3,owner_changes_messages_avg,0.0334343338420248
0,ExtreTrees_feature_ranking_reduced,3,owner_time_between_message_avg,0.028941007192715196
0,ExtreTrees_feature_ranking_reduced,3,owner_merged_ratio,0.029020092813638886
0,ExtreTrees_feature_ranking_reduced,3,num_prior_owner_project_changes,0.02662173616889791
0,ExtreTrees_feature_ranking_reduced,3,prior_owner_project_changes_ratio,0.029491093905535243
0,ExtreTrees_feature_ranking_reduced,3,num_prior_changes,0.031218980909815675
0,ExtreTrees_feature_ranking_reduced,3,num_project_open_changes_recent,0.03230816581455489
0,ExtreTrees_feature_ranking_reduced,3,num_open_changes_recent,0.03335223401240428
0,ExtreTrees_feature_ranking_reduced,3,revrs_open_changes_recent,0.026880953590120885
0,ExtreTrees_feature_ranking_reduced,4,created_weekday_owner_tz,0.13668846453910083
0,ExtreTrees_feature_ranking_reduced,4,created_hours_utc,0.033450638822318995
0,ExtreTrees_feature_ranking_reduced,4,created_hours_owner_tz,0.05779768839186875
0,ExtreTrees_feature_ranking_reduced,4,betweenness_centrality,0.026856522391396874
0,ExtreTrees_feature_ranking_reduced,4,clustering_coefficient,0.02944374655145901
0,ExtreTrees_feature_ranking_reduced,4,num_directory,0.022917967433830125
0,ExtreTrees_feature_ranking_reduced,4,deletions,0.027932336497384164
0,ExtreTrees_feature_ranking_reduced,4,num_files_type,0.01766632435570838
0,ExtreTrees_feature_ranking_reduced,4,sum_complexity,0.03104781064245792
0,ExtreTrees_feature_ranking_reduced,4,num_binary_files,0.008004595731761193
0,ExtreTrees_feature_ranking_reduced,4,subject_length,0.029046349463613386
0,ExtreTrees_feature_ranking_reduced,4,msg_word_count,0.02794615138134188
0,ExtreTrees_feature_ranking_reduced,4,is_non_fonctional,0.01008964725052244
0,ExtreTrees_feature_ranking_reduced,4,is_refactoring,0.018382935833995074
0,ExtreTrees_feature_ranking_reduced,4,is_corrective,0.016569989170015283
0,ExtreTrees_feature_ranking_reduced,4,is_preventive,0.014014043849774753
0,ExtreTrees_feature_ranking_reduced,4,has_feature_addition,0.01789475158083737
0,ExtreTrees_feature_ranking_reduced,4,is_merge,0.004798085416090004
0,ExtreTrees_feature_ranking_reduced,4,num_file_changes_for_revrs_max_recent,0.02723895580511946
0,ExtreTrees_feature_ranking_reduced,4,files_changes_duration_avg,0.030565102016832987
0,ExtreTrees_feature_ranking_reduced,4,files_revisions_duration_avg,0.026706320608432265
0,ExtreTrees_feature_ranking_reduced,4,files_num_recent_branch_changes,0.02375043576618355
0,ExtreTrees_feature_ranking_reduced,4,owner_age,0.02811870439659327
0,ExtreTrees_feature_ranking_reduced,4,num_owner_open_changes_recent,0.02813226198268853
0,ExtreTrees_feature_ranking_reduced,4,prior_owner_rate,0.03285267914035912
0,ExtreTrees_feature_ranking_reduced,4,owner_changes_messages_avg,0.0309402185607659
0,ExtreTrees_feature_ranking_reduced,4,owner_time_between_message_avg,0.03088953165101896
0,ExtreTrees_feature_ranking_reduced,4,owner_merged_ratio,0.028642319939983753
0,ExtreTrees_feature_ranking_reduced,4,num_prior_owner_project_changes,0.02717263366094217
0,ExtreTrees_feature_ranking_reduced,4,prior_owner_project_changes_ratio,0.028682329736147958
0,ExtreTrees_feature_ranking_reduced,4,num_prior_changes,0.030881885300083033
0,ExtreTrees_feature_ranking_reduced,4,num_project_open_changes_recent,0.03203519444320837
0,ExtreTrees_feature_ranking_reduced,4,num_open_changes_recent,0.03441348933851504
0,ExtreTrees_feature_ranking_reduced,4,revrs_open_changes_recent,0.028429888349649223
0,ExtreTrees_feature_ranking_reduced,5,created_weekday_owner_tz,0.12947960905958505
0,ExtreTrees_feature_ranking_reduced,5,created_hours_utc,0.035749439147262675
0,ExtreTrees_feature_ranking_reduced,5,created_hours_owner_tz,0.05755654169130262
0,ExtreTrees_feature_ranking_reduced,5,betweenness_centrality,0.026499398882936055
0,ExtreTrees_feature_ranking_reduced,5,clustering_coefficient,0.031774054210519556
0,ExtreTrees_feature_ranking_reduced,5,num_directory,0.022250751729833908
0,ExtreTrees_feature_ranking_reduced,5,deletions,0.02662284456576518
0,ExtreTrees_feature_ranking_reduced,5,num_files_type,0.017487799517794892
0,ExtreTrees_feature_ranking_reduced,5,sum_complexity,0.03056710865454872
0,ExtreTrees_feature_ranking_reduced,5,num_binary_files,0.007495995552506767
0,ExtreTrees_feature_ranking_reduced,5,subject_length,0.02728535481770181
0,ExtreTrees_feature_ranking_reduced,5,msg_word_count,0.02666227427057027
0,ExtreTrees_feature_ranking_reduced,5,is_non_fonctional,0.009428248155755208
0,ExtreTrees_feature_ranking_reduced,5,is_refactoring,0.017600352028120374
0,ExtreTrees_feature_ranking_reduced,5,is_corrective,0.016512299837538498
0,ExtreTrees_feature_ranking_reduced,5,is_preventive,0.014231557349195732
0,ExtreTrees_feature_ranking_reduced,5,has_feature_addition,0.017360906975120542
0,ExtreTrees_feature_ranking_reduced,5,is_merge,0.005127560940299279
0,ExtreTrees_feature_ranking_reduced,5,num_file_changes_for_revrs_max_recent,0.025441970742130046
0,ExtreTrees_feature_ranking_reduced,5,files_changes_duration_avg,0.03047621035279395
0,ExtreTrees_feature_ranking_reduced,5,files_revisions_duration_avg,0.026542617018646634
0,ExtreTrees_feature_ranking_reduced,5,files_num_recent_branch_changes,0.023508082139392386
0,ExtreTrees_feature_ranking_reduced,5,owner_age,0.02819100213298907
0,ExtreTrees_feature_ranking_reduced,5,num_owner_open_changes_recent,0.027529516574708465
0,ExtreTrees_feature_ranking_reduced,5,prior_owner_rate,0.035124576378991544
0,ExtreTrees_feature_ranking_reduced,5,owner_changes_messages_avg,0.031353385078681247
0,ExtreTrees_feature_ranking_reduced,5,owner_time_between_message_avg,0.03728038705526296
0,ExtreTrees_feature_ranking_reduced,5,owner_merged_ratio,0.028317373735242648
0,ExtreTrees_feature_ranking_reduced,5,num_prior_owner_project_changes,0.028160541385959803
0,ExtreTrees_feature_ranking_reduced,5,prior_owner_project_changes_ratio,0.03067983596771709
0,ExtreTrees_feature_ranking_reduced,5,num_prior_changes,0.031652419738483414
0,ExtreTrees_feature_ranking_reduced,5,num_project_open_changes_recent,0.03174520452508592
0,ExtreTrees_feature_ranking_reduced,5,num_open_changes_recent,0.03510190506940838
0,ExtreTrees_feature_ranking_reduced,5,revrs_open_changes_recent,0.029202874718149276
0,ExtreTrees_feature_ranking_reduced,6,created_weekday_owner_tz,0.12723103797580504
0,ExtreTrees_feature_ranking_reduced,6,created_hours_utc,0.03485708871990891
0,ExtreTrees_feature_ranking_reduced,6,created_hours_owner_tz,0.05645267062035294
0,ExtreTrees_feature_ranking_reduced,6,betweenness_centrality,0.026637026688252553
0,ExtreTrees_feature_ranking_reduced,6,clustering_coefficient,0.030909403098136164
0,ExtreTrees_feature_ranking_reduced,6,num_directory,0.02248042362800897
0,ExtreTrees_feature_ranking_reduced,6,deletions,0.02698628532283726
0,ExtreTrees_feature_ranking_reduced,6,num_files_type,0.017236485759349822
0,ExtreTrees_feature_ranking_reduced,6,sum_complexity,0.030117694231318638
0,ExtreTrees_feature_ranking_reduced,6,num_binary_files,0.007196114206151989
0,ExtreTrees_feature_ranking_reduced,6,subject_length,0.028463245435334978
0,ExtreTrees_feature_ranking_reduced,6,msg_word_count,0.027091902353512904
0,ExtreTrees_feature_ranking_reduced,6,is_non_fonctional,0.009553578357759392
0,ExtreTrees_feature_ranking_reduced,6,is_refactoring,0.01780542083710441
0,ExtreTrees_feature_ranking_reduced,6,is_corrective,0.01705095370539698
0,ExtreTrees_feature_ranking_reduced,6,is_preventive,0.014045804145113305
0,ExtreTrees_feature_ranking_reduced,6,has_feature_addition,0.017077119168314753
0,ExtreTrees_feature_ranking_reduced,6,is_merge,0.005462561005431502
0,ExtreTrees_feature_ranking_reduced,6,num_file_changes_for_revrs_max_recent,0.02556046661349903
0,ExtreTrees_feature_ranking_reduced,6,files_changes_duration_avg,0.02990797912823842
0,ExtreTrees_feature_ranking_reduced,6,files_revisions_duration_avg,0.028265230346271007
0,ExtreTrees_feature_ranking_reduced,6,files_num_recent_branch_changes,0.022663608754189258
0,ExtreTrees_feature_ranking_reduced,6,owner_age,0.028024907844819685
0,ExtreTrees_feature_ranking_reduced,6,num_owner_open_changes_recent,0.026799248062565565
0,ExtreTrees_feature_ranking_reduced,6,prior_owner_rate,0.03701661937572956
0,ExtreTrees_feature_ranking_reduced,6,owner_changes_messages_avg,0.031947333629180445
0,ExtreTrees_feature_ranking_reduced,6,owner_time_between_message_avg,0.037009649677061614
0,ExtreTrees_feature_ranking_reduced,6,owner_merged_ratio,0.02915250315259128
0,ExtreTrees_feature_ranking_reduced,6,num_prior_owner_project_changes,0.028979410380406478
0,ExtreTrees_feature_ranking_reduced,6,prior_owner_project_changes_ratio,0.030968032736122628
0,ExtreTrees_feature_ranking_reduced,6,num_prior_changes,0.031095153514889645
0,ExtreTrees_feature_ranking_reduced,6,num_project_open_changes_recent,0.03261162726278885
0,ExtreTrees_feature_ranking_reduced,6,num_open_changes_recent,0.03405651591550746
0,ExtreTrees_feature_ranking_reduced,6,revrs_open_changes_recent,0.02928689834804857
0,ExtreTrees_feature_ranking_reduced,7,created_weekday_owner_tz,0.12114128196377248
0,ExtreTrees_feature_ranking_reduced,7,created_hours_utc,0.03588479418190073
0,ExtreTrees_feature_ranking_reduced,7,created_hours_owner_tz,0.05586866710643142
0,ExtreTrees_feature_ranking_reduced,7,betweenness_centrality,0.0269979360643102
0,ExtreTrees_feature_ranking_reduced,7,clustering_coefficient,0.03148238828008306
0,ExtreTrees_feature_ranking_reduced,7,num_directory,0.02312895812967899
0,ExtreTrees_feature_ranking_reduced,7,deletions,0.027426816049684062
0,ExtreTrees_feature_ranking_reduced,7,num_files_type,0.017274914647605506
0,ExtreTrees_feature_ranking_reduced,7,sum_complexity,0.030539414809928514
0,ExtreTrees_feature_ranking_reduced,7,num_binary_files,0.007217290319976931
0,ExtreTrees_feature_ranking_reduced,7,subject_length,0.02918905942114182
0,ExtreTrees_feature_ranking_reduced,7,msg_word_count,0.027032326991898514
0,ExtreTrees_feature_ranking_reduced,7,is_non_fonctional,0.009216590839160235
0,ExtreTrees_feature_ranking_reduced,7,is_refactoring,0.018553882110944303
0,ExtreTrees_feature_ranking_reduced,7,is_corrective,0.01733423835233581
0,ExtreTrees_feature_ranking_reduced,7,is_preventive,0.013888055404212027
0,ExtreTrees_feature_ranking_reduced,7,has_feature_addition,0.017204830607681725
0,ExtreTrees_feature_ranking_reduced,7,is_merge,0.005640177617543497
0,ExtreTrees_feature_ranking_reduced,7,num_file_changes_for_revrs_max_recent,0.026074047719747792
0,ExtreTrees_feature_ranking_reduced,7,files_changes_duration_avg,0.030777769328408887
0,ExtreTrees_feature_ranking_reduced,7,files_revisions_duration_avg,0.027975988539652594
0,ExtreTrees_feature_ranking_reduced,7,files_num_recent_branch_changes,0.023868542326263415
0,ExtreTrees_feature_ranking_reduced,7,owner_age,0.02871083531616164
0,ExtreTrees_feature_ranking_reduced,7,num_owner_open_changes_recent,0.02715906493972812
0,ExtreTrees_feature_ranking_reduced,7,prior_owner_rate,0.03639259929037565
0,ExtreTrees_feature_ranking_reduced,7,owner_changes_messages_avg,0.03290145659623899
0,ExtreTrees_feature_ranking_reduced,7,owner_time_between_message_avg,0.036376167817877295
0,ExtreTrees_feature_ranking_reduced,7,owner_merged_ratio,0.029239502400265384
0,ExtreTrees_feature_ranking_reduced,7,num_prior_owner_project_changes,0.02898207372238076
0,ExtreTrees_feature_ranking_reduced,7,prior_owner_project_changes_ratio,0.030678034110639872
0,ExtreTrees_feature_ranking_reduced,7,num_prior_changes,0.031416485485707905
0,ExtreTrees_feature_ranking_reduced,7,num_project_open_changes_recent,0.031250477565237536
0,ExtreTrees_feature_ranking_reduced,7,num_open_changes_recent,0.03309933998965448
0,ExtreTrees_feature_ranking_reduced,7,revrs_open_changes_recent,0.03007599195336967
0,ExtreTrees_feature_ranking_reduced,8,created_weekday_owner_tz,0.12193817689460124
0,ExtreTrees_feature_ranking_reduced,8,created_hours_utc,0.035393611562183694
0,ExtreTrees_feature_ranking_reduced,8,created_hours_owner_tz,0.05641732376206117
0,ExtreTrees_feature_ranking_reduced,8,betweenness_centrality,0.026754033118371653
0,ExtreTrees_feature_ranking_reduced,8,clustering_coefficient,0.031988909614184435
0,ExtreTrees_feature_ranking_reduced,8,num_directory,0.022490630558032042
0,ExtreTrees_feature_ranking_reduced,8,deletions,0.027111973535136103
0,ExtreTrees_feature_ranking_reduced,8,num_files_type,0.01714799084398297
0,ExtreTrees_feature_ranking_reduced,8,sum_complexity,0.030240092636896504
0,ExtreTrees_feature_ranking_reduced,8,num_binary_files,0.007240389299525125
0,ExtreTrees_feature_ranking_reduced,8,subject_length,0.02895249450599144
0,ExtreTrees_feature_ranking_reduced,8,msg_word_count,0.02760002707658885
0,ExtreTrees_feature_ranking_reduced,8,is_non_fonctional,0.009555044999860483
0,ExtreTrees_feature_ranking_reduced,8,is_refactoring,0.018312925847808706
0,ExtreTrees_feature_ranking_reduced,8,is_corrective,0.01737414654016254
0,ExtreTrees_feature_ranking_reduced,8,is_preventive,0.013232953348666318
0,ExtreTrees_feature_ranking_reduced,8,has_feature_addition,0.017161383760590967
0,ExtreTrees_feature_ranking_reduced,8,is_merge,0.0060955052665238405
0,ExtreTrees_feature_ranking_reduced,8,num_file_changes_for_revrs_max_recent,0.026048465354928853
0,ExtreTrees_feature_ranking_reduced,8,files_changes_duration_avg,0.03145113283666002
0,ExtreTrees_feature_ranking_reduced,8,files_revisions_duration_avg,0.02748615468192854
0,ExtreTrees_feature_ranking_reduced,8,files_num_recent_branch_changes,0.02392543710199246
0,ExtreTrees_feature_ranking_reduced,8,owner_age,0.027705177378193016
0,ExtreTrees_feature_ranking_reduced,8,num_owner_open_changes_recent,0.027388576234799608
0,ExtreTrees_feature_ranking_reduced,8,prior_owner_rate,0.036568287611694957
0,ExtreTrees_feature_ranking_reduced,8,owner_changes_messages_avg,0.032512526211071306
0,ExtreTrees_feature_ranking_reduced,8,owner_time_between_message_avg,0.03604495128183387
0,ExtreTrees_feature_ranking_reduced,8,owner_merged_ratio,0.0300736072296832
0,ExtreTrees_feature_ranking_reduced,8,num_prior_owner_project_changes,0.028964870439597248
0,ExtreTrees_feature_ranking_reduced,8,prior_owner_project_changes_ratio,0.030945744028154986
0,ExtreTrees_feature_ranking_reduced,8,num_prior_changes,0.030746278843863523
0,ExtreTrees_feature_ranking_reduced,8,num_project_open_changes_recent,0.03185475281119807
0,ExtreTrees_feature_ranking_reduced,8,num_open_changes_recent,0.03382415407542935
0,ExtreTrees_feature_ranking_reduced,8,revrs_open_changes_recent,0.029452270707802895
0,ExtreTrees_feature_ranking_reduced,9,created_weekday_owner_tz,0.11919008873822447
0,ExtreTrees_feature_ranking_reduced,9,created_hours_utc,0.03559566061638575
0,ExtreTrees_feature_ranking_reduced,9,created_hours_owner_tz,0.05576427711644534
0,ExtreTrees_feature_ranking_reduced,9,betweenness_centrality,0.027386692837533384
0,ExtreTrees_feature_ranking_reduced,9,clustering_coefficient,0.032170550914247226
0,ExtreTrees_feature_ranking_reduced,9,num_directory,0.0235354644879618
0,ExtreTrees_feature_ranking_reduced,9,deletions,0.02714963914693862
0,ExtreTrees_feature_ranking_reduced,9,num_files_type,0.017463143029613815
0,ExtreTrees_feature_ranking_reduced,9,sum_complexity,0.030822645647058566
0,ExtreTrees_feature_ranking_reduced,9,num_binary_files,0.007184622591432959
0,ExtreTrees_feature_ranking_reduced,9,subject_length,0.029410642728644073
0,ExtreTrees_feature_ranking_reduced,9,msg_word_count,0.02793985086876694
0,ExtreTrees_feature_ranking_reduced,9,is_non_fonctional,0.009606539403764162
0,ExtreTrees_feature_ranking_reduced,9,is_refactoring,0.017740832990285522
0,ExtreTrees_feature_ranking_reduced,9,is_corrective,0.017647551660601876
0,ExtreTrees_feature_ranking_reduced,9,is_preventive,0.013569221946571413
0,ExtreTrees_feature_ranking_reduced,9,has_feature_addition,0.017040321110742444
0,ExtreTrees_feature_ranking_reduced,9,is_merge,0.00581993754449887
0,ExtreTrees_feature_ranking_reduced,9,num_file_changes_for_revrs_max_recent,0.02544860214955336
0,ExtreTrees_feature_ranking_reduced,9,files_changes_duration_avg,0.03193537551950902
0,ExtreTrees_feature_ranking_reduced,9,files_revisions_duration_avg,0.027431643268327224
0,ExtreTrees_feature_ranking_reduced,9,files_num_recent_branch_changes,0.023767041389269092
0,ExtreTrees_feature_ranking_reduced,9,owner_age,0.027800339625049682
0,ExtreTrees_feature_ranking_reduced,9,num_owner_open_changes_recent,0.02783511145742346
0,ExtreTrees_feature_ranking_reduced,9,prior_owner_rate,0.035643268434128995
0,ExtreTrees_feature_ranking_reduced,9,owner_changes_messages_avg,0.03248790992429421
0,ExtreTrees_feature_ranking_reduced,9,owner_time_between_message_avg,0.035539497527262466
0,ExtreTrees_feature_ranking_reduced,9,owner_merged_ratio,0.030116511305076483
0,ExtreTrees_feature_ranking_reduced,9,num_prior_owner_project_changes,0.02922432534785792
0,ExtreTrees_feature_ranking_reduced,9,prior_owner_project_changes_ratio,0.031583682736579625
0,ExtreTrees_feature_ranking_reduced,9,num_prior_changes,0.031251654253668035
0,ExtreTrees_feature_ranking_reduced,9,num_project_open_changes_recent,0.03170680033146151
